idmov,fecha,idpoliza,idcuenta,nombre,cargo,abono
1432,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
1433,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
1434,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
1435,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
1436,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
1437,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
1438,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
1439,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
1440,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
1441,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
1442,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
1443,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
1444,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
1445,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
1446,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
1447,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
1448,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
1449,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
1450,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
1451,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
1452,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
1453,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
1454,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
1455,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
1456,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
1457,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
1458,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
1459,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
1460,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
1461,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
1462,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
1463,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
1464,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
1465,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
1466,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
1467,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
1468,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
1469,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
1470,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
1471,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
1472,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
1473,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
1474,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
1475,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
1476,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
1477,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
1478,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
1479,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
1480,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
1481,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
1482,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
1483,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
1484,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
1485,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
1486,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
1487,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
1488,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
1489,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
1490,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
1491,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
1492,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
1493,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
1494,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
1495,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
1496,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
1497,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
1498,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
1499,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
1500,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
1501,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
1502,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
1503,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
1504,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
1505,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
1506,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
1507,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
1508,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
1509,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
1510,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
1511,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
1512,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
1513,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
1514,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
1515,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
1516,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
1517,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
1518,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
1519,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
1520,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
1521,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
1522,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
1523,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
1524,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
1525,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
1526,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
1527,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
1528,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
1529,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
1530,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
1531,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
1532,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
1533,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
1534,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
1535,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
1536,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
1537,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
1538,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
1539,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
1540,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
1541,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
1542,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
1543,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
1544,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
1545,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
1546,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
1547,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
1548,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
1549,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
1550,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
1551,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
1552,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
1553,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
1554,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
1555,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
1556,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
1557,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
1558,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
1559,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
1560,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
1561,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
1562,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
1563,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
1564,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
1565,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
1566,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
1567,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
1568,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
1569,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
1570,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
1571,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
1572,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
1573,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
1574,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
1575,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
1576,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
1577,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
1578,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
1579,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
1580,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
1581,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
1582,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
1583,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
1584,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
1585,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
1586,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
1587,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
1588,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
1589,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
1590,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
1591,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
1592,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
1593,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
1594,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
1595,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
1596,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
1597,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
1598,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
1599,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
1600,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
1601,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
1602,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
1603,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
1604,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
1605,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
1606,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
1607,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
1608,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
1609,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
1610,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
1611,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
1612,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
1613,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
1614,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
1615,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
1616,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
1617,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
1618,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
1619,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
1620,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
1621,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
1622,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
1623,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
1624,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
1625,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
1626,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
1627,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
1628,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
1629,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
1630,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
1631,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
1632,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
1633,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
1634,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
1635,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
1636,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
1637,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
1638,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
1639,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
1640,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
1641,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
1642,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
1643,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
1644,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
1645,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
1646,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
1647,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
1648,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
1649,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
1650,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
1651,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
1652,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
1653,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
1654,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
1655,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
1656,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
1657,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
1658,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
1659,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
1660,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
1661,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
1662,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
1663,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
1664,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
1665,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
1666,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
1667,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
1668,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
1669,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
1670,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
1671,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
1672,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
1673,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
1674,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
1675,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
1676,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
1677,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
1678,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
1679,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
1680,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
1681,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
1682,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
1683,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
1684,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
1685,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
1686,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
1687,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
1688,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
1689,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
1690,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
1691,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
1692,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
1693,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
1694,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
1695,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
1696,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
1697,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
1698,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
1699,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
1700,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
1701,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
1702,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
1703,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
1704,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
1705,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
1706,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
1707,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
1708,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
1709,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
1710,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
1711,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
1712,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
1713,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
1714,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
1715,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
1716,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
1717,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
1718,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
1719,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
1720,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
1721,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
1722,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
1723,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
1724,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
1725,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
1726,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
1727,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
1728,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
1729,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
1730,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
1731,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
1732,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
1733,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
1734,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
1735,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
1736,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
1737,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
1738,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
1739,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
1740,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
1741,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
1742,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
1743,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
1744,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
1745,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
1746,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
1747,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
1748,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
1749,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
1750,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
1751,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
1752,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
1753,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
1754,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
1755,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
1756,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
1757,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
1758,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
1759,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
1760,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
1761,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
1762,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
1763,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
1764,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
1765,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
1766,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
1767,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
1768,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
1769,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
1770,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
1771,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
1772,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
1773,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
1774,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
1775,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
1776,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
1777,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
1778,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
1779,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
1780,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
1781,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
1782,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
1783,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
